time[s],wz1[dps],wz2[dps],wz3[dps],fz1[mps2],fz2[mps2],fz3[mps2]
79.2400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.2500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.2600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.2700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.2800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.2900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.3000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.3100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.3200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.3300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.3400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.3500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.3600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.3700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.3800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.3900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.4000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.4100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.4200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.4300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.4400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.4500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.4600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.4700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.4800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.4900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.5000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.5100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.5200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.5300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.5400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.5500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.5600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.5700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.5800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.5900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.6000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.6100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.6200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.6300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.6400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.6500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.6600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.6700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.6800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.6900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.7000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.7100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.7200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.7300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.7400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.7500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.7600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.7700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.7800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.7900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.8000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.8100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.8200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.8300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.8400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.8500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.8600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.8700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.8800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.8900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.9000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.9100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.9200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.9300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.9400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.9500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.9600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.9700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.9800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
79.9900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.0000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.0100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.0200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.0300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.0400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.0500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.0600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.0700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.0800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.0900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.1000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.1100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.1200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.1300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.1400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.1500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.1600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.1700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.1800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.1900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.2000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.2100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.2200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.2300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.2400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.2500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.2600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.2700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.2800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.2900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.3000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.3100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.3200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.3300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.3400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.3500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.3600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.3700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.3800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.3900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.4000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.4100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.4200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.4300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.4400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.4500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.4600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.4700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.4800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.4900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.5000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.5100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.5200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.5300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.5400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.5500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.5600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.5700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.5800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.5900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.6000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.6100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.6200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.6300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.6400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.6500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.6600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.6700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.6800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.6900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.7000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.7100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.7200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.7300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.7400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.7500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.7600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.7700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.7800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.7900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.8000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.8100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.8200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.8300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.8400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.8500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.8600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.8700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.8800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.8900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.9000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.9100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.9200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.9300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.9400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.9500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.9600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.9700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.9800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
80.9900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.0000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.0100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.0200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.0300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.0400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.0500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.0600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.0700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.0800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.0900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.1000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.1100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.1200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.1300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.1400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.1500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.1600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.1700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.1800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.1900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.2000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.2100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.2200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.2300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.2400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.2500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.2600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.2700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.2800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.2900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.3000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.3100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.3200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.3300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.3400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.3500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.3600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.3700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.3800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.3900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.4000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.4100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.4200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.4300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.4400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.4500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.4600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.4700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.4800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.4900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.5000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.5100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.5200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.5300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.5400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.5500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.5600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.5700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.5800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.5900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.6000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.6100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.6200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.6300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.6400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.6500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.6600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.6700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.6800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.6900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.7000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.7100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.7200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.7300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.7400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.7500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.7600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.7700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.7800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.7900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.8000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.8100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.8200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.8300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.8400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.8500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.8600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.8700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.8800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.8900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.9000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.9100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.9200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.9300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.9400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.9500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.9600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.9700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.9800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
81.9900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.0000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.0100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.0200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.0300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.0400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.0500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.0600,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.0700,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.0800,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.0900,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.1000,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.1100,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.1200,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.1300,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.1400,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
82.1500,-0.00193409,+0.00349380,-0.00122839,+0.090694,+9.810749,+0.275725
